category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	padj
GO:0001945	0.21902813807965815	0.9239557634857368	3	30	lymph vessel development	BP	1
GO:0043584	0.2190411029657997	0.9459025666425602	2	15	nose development	BP	1
GO:2001206	0.21916505230783065	0.9822165050850739	1	3	positive regulation of osteoclast development	BP	1
GO:0002711	0.21943424216522417	0.8900016105551826	6	65	positive regulation of T cell mediated immunity	BP	1
GO:0043237	0.2195912210452876	0.97880462275648	1	5	laminin-1 binding	MF	1
GO:1903691	0.21963027209612856	0.978796689961388	1	5	positive regulation of wound healing, spreading of epidermal cells	BP	1
GO:2000193	0.22003501287238592	0.9458712420990248	2	14	positive regulation of fatty acid transport	BP	1
GO:0022890	0.2201760908453511	0.8343857322543431	29	435	inorganic cation transmembrane transporter activity	MF	1
GO:0016814	0.22026070648408486	0.9237823784154019	3	27	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines	MF	1
GO:0031268	0.2205739204420789	0.9456534794670607	2	14	pseudopodium organization	BP	1
GO:0140103	0.22061003530137926	0.9446568950796027	2	17	catalytic activity, acting on a glycoprotein	MF	1
GO:0071312	0.22064432820254173	0.9231249625245597	3	30	cellular response to alkaloid	BP	1
GO:0021873	0.2208652341635313	0.9785449737009572	1	5	forebrain neuroblast division	BP	1
GO:2000479	0.2211618064546947	0.9784842800555362	1	5	regulation of cAMP-dependent protein kinase activity	BP	1
GO:0001777	0.22125788613822472	0.9818550804522095	1	3	T cell homeostatic proliferation	BP	1
GO:0043303	0.22170071879518993	0.9080423490733084	4	40	mast cell degranulation	BP	1
GO:0045444	0.22172670886966286	0.8520401514128837	15	213	fat cell differentiation	BP	1
GO:0014002	0.22190970899231077	0.9080288772614067	4	39	astrocyte development	BP	1
GO:2000416	0.22191358696158375	0.9796001634520537	1	4	regulation of eosinophil migration	BP	1
GO:0016199	0.22206056369675564	0.9782997693436531	1	5	axon midline choice point recognition	BP	1
GO:0090665	0.22210337495396085	0.9443288413850253	2	16	glycoprotein complex	CC	1
GO:0060066	0.222267700179306	0.9782571214924041	1	5	oviduct development	BP	1
GO:1902623	0.22231590624605785	0.9795220319779061	1	4	negative regulation of neutrophil migration	BP	1
GO:0001093	0.22243866711266713	0.9794981584285927	1	4	TFIIB-class transcription factor binding	MF	1
GO:0034758	0.22247500071615228	0.9816430176392003	1	3	positive regulation of iron ion transport	BP	1
GO:0034761	0.22247500071615228	0.9816430176392003	1	3	positive regulation of iron ion transmembrane transport	BP	1
GO:0019960	0.22261805469564	0.9781848805773896	1	5	C-X3-C chemokine binding	MF	1
GO:0010634	0.2229215732468478	0.9068700068053636	4	45	positive regulation of epithelial cell migration	BP	1
GO:0002115	0.22314510008918492	0.9438998578063543	2	16	store-operated calcium entry	BP	1
GO:0048670	0.22315040521981347	0.9436083863671	2	17	regulation of collateral sprouting	BP	1
GO:0034191	0.22320265942365375	0.979349235594711	1	4	apolipoprotein A-I receptor binding	MF	1
GO:0019805	0.22334301883872054	0.9793218105470036	1	4	quinolinate biosynthetic process	BP	1
GO:0043415	0.22342047983860222	0.9793066666502344	1	4	positive regulation of skeletal muscle tissue regeneration	BP	1
GO:0050860	0.22345482196483543	0.9218171872840331	3	29	negative regulation of T cell receptor signaling pathway	BP	1
GO:2000252	0.2236671890614626	0.9792583930285772	1	4	negative regulation of feeding behavior	BP	1
GO:0070942	0.2238076625090753	0.9447823662259258	2	13	neutrophil mediated cytotoxicity	BP	1
GO:1905952	0.22381708637119646	0.8651092310635038	10	129	regulation of lipid localization	BP	1
GO:0051541	0.22387302226132502	0.9792180697346621	1	4	elastin metabolic process	BP	1
GO:0046069	0.22391808281259273	0.9779156624176509	1	5	cGMP catabolic process	BP	1
GO:0005391	0.22408869171207105	0.9778801957971759	1	5	P-type sodium:potassium-exchanging transporter activity	MF	1
GO:0008554	0.22408869171207105	0.9778801957971759	1	5	P-type sodium transporter activity	MF	1
GO:0008556	0.22408869171207105	0.9778801957971759	1	5	P-type potassium transmembrane transporter activity	MF	1
GO:1902495	0.2240972713262077	0.8350001188569277	25	352	transmembrane transporter complex	CC	1
GO:0035995	0.2241075978265345	0.9778762636038034	1	5	detection of muscle stretch	BP	1
GO:0070318	0.2241675363881821	0.9791602978124063	1	4	positive regulation of G0 to G1 transition	BP	1
GO:0042886	0.2243459824634268	0.8441670505789254	18	257	amide transport	BP	1
GO:0022603	0.2249465873153988	0.8203362732860612	45	726	regulation of anatomical structure morphogenesis	BP	1
GO:2001014	0.2251647895776449	0.943064100888394	2	16	regulation of skeletal muscle cell differentiation	BP	1
GO:1900425	0.22521510183294224	0.9789540835779383	1	4	negative regulation of defense response to bacterium	BP	1
GO:0033564	0.2253512200383255	0.9776167571833251	1	5	anterior/posterior axon guidance	BP	1
GO:2000625	0.22547651790437293	0.9775905182337776	1	5	regulation of miRNA catabolic process	BP	1
GO:0050811	0.22557662939061127	0.9428930244089546	2	16	GABA receptor binding	MF	1
GO:0047655	0.2258266701479315	0.9810519011986338	1	3	allyl-alcohol dehydrogenase activity	MF	1
GO:0045667	0.2259884952302536	0.8676450677311051	9	117	regulation of osteoblast differentiation	BP	1
GO:0062099	0.2260573898793605	0.942693037827635	2	16	negative regulation of programmed necrotic cell death	BP	1
GO:0009268	0.22615137077913136	0.9205744569847194	3	28	response to pH	BP	1
GO:0016684	0.226184271009871	0.8948112682842808	5	46	oxidoreductase activity, acting on peroxide as acceptor	MF	1
GO:0061333	0.22618748591092763	0.8851520937912951	6	73	renal tubule morphogenesis	BP	1
GO:1903765	0.22628716506929183	0.9774203463793756	1	5	negative regulation of potassium ion export across plasma membrane	BP	1
GO:0042030	0.22629942861764119	0.9774177665185972	1	5	ATPase inhibitor activity	MF	1
GO:1904813	0.22636752209577746	0.8633602479508058	10	123	ficolin-1-rich granule lumen	CC	1
GO:2001236	0.2263716033473927	0.8595086780072889	11	146	regulation of extrinsic apoptotic signaling pathway	BP	1
GO:0042339	0.22641631897375636	0.9422479713866497	2	17	keratan sulfate proteoglycan metabolic process	BP	1
GO:0060710	0.22677464360339672	0.9773176704071932	1	5	chorio-allantoic fusion	BP	1
GO:0090427	0.2268302356366717	0.9786339257420011	1	4	activation of meiosis	BP	1
GO:0046467	0.22696884070088943	0.8626962127912026	10	133	membrane lipid biosynthetic process	BP	1
GO:0061740	0.22706898680624574	0.9785863710419324	1	4	protein targeting to lysosome involved in chaperone-mediated autophagy	BP	1
GO:0014821	0.22711306911572982	0.9422528356750615	2	16	phasic smooth muscle contraction	BP	1
GO:0021696	0.2273784959035744	0.919489683522485	3	31	cerebellar cortex morphogenesis	BP	1
GO:0046040	0.22739099151968714	0.9424758796223971	2	15	IMP metabolic process	BP	1
GO:1901881	0.22739437949444047	0.9424744707840107	2	15	positive regulation of protein depolymerization	BP	1
GO:1904438	0.22742407586515487	0.9807664750948715	1	3	regulation of iron ion import across plasma membrane	BP	1
GO:0070169	0.22743595766264235	0.9044038328854411	4	43	positive regulation of biomineral tissue development	BP	1
GO:0052650	0.2275211959905835	0.9438021762006237	2	12	all-trans-retinol dehydrogenase (NADP+) activity	MF	1
GO:0032596	0.2276287532688062	0.9784746450806885	1	4	protein transport into membrane raft	BP	1
GO:0032587	0.22766327028196448	0.8769992970689475	7	92	ruffle membrane	CC	1
GO:0046898	0.22780403382541786	0.9784395935034115	1	4	response to cycloheximide	BP	1
GO:0090031	0.22790102378840804	0.9770794353061832	1	5	positive regulation of steroid hormone biosynthetic process	BP	1
GO:0050804	0.2279449177188762	0.8305483671870637	26	408	modulation of chemical synaptic transmission	BP	1
GO:0046320	0.22799070012361977	0.9193069740943993	3	30	regulation of fatty acid oxidation	BP	1
GO:0072202	0.22800732427785467	0.9413161457919886	2	18	cell differentiation involved in metanephros development	BP	1
GO:2000977	0.22816254030522032	0.9783678024260586	1	4	regulation of forebrain neuron differentiation	BP	1
GO:0035880	0.22825530685131115	0.9783492042086547	1	4	embryonic nail plate morphogenesis	BP	1
GO:0014732	0.22831672395379027	0.9783368861515717	1	4	skeletal muscle atrophy	BP	1
GO:0055012	0.22837169677778724	0.941726101826387	2	16	ventricular cardiac muscle cell differentiation	BP	1
GO:0035234	0.22840608411147761	0.9420530991308966	2	15	ectopic germ cell programmed cell death	BP	1
GO:0015721	0.2284767470989208	0.9416820447258134	2	16	bile acid and bile salt transport	BP	1
GO:0046581	0.22852794474741994	0.9769462393915983	1	5	intercellular canaliculus	CC	1
GO:0010893	0.22861414791649498	0.9188408164851753	3	31	positive regulation of steroid biosynthetic process	BP	1
GO:0048246	0.22861712188163863	0.9041220611571721	4	39	macrophage chemotaxis	BP	1
GO:0008324	0.22878741655291873	0.8262318331950965	30	453	monoatomic cation transmembrane transporter activity	MF	1
GO:0044058	0.2290144217551833	0.9190796394558197	3	28	regulation of digestive system process	BP	1
GO:0110091	0.2292182411295445	0.9781556244190714	1	4	negative regulation of hippocampal neuron apoptotic process	BP	1
GO:1904669	0.2294416423814161	0.9767513466517035	1	5	ATP export	BP	1
GO:0070234	0.22944231884112368	0.941620127407926	2	15	positive regulation of T cell apoptotic process	BP	1
GO:0002476	0.22962519199970355	0.9419396255719156	2	14	antigen processing and presentation of endogenous peptide antigen via MHC class Ib	BP	1
GO:0002484	0.22962519199970355	0.9419396255719156	2	14	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway	BP	1
GO:0036122	0.2297452699683663	0.9411488988772694	2	16	BMP binding	MF	1
GO:0015254	0.23028081510157716	0.9779408973882473	1	4	glycerol channel activity	MF	1
GO:0046085	0.23075895847016495	0.9764687555503079	1	5	adenosine metabolic process	BP	1
GO:0002054	0.23077957017288966	0.9778397034438451	1	4	nucleobase binding	MF	1
GO:0097026	0.23085995078793578	0.9801444165073739	1	3	dendritic cell dendrite assembly	BP	1
GO:2000547	0.23085995078793578	0.9801444165073739	1	3	regulation of dendritic cell dendrite assembly	BP	1
GO:0055119	0.23105971096529704	0.940289676115052	2	17	relaxation of cardiac muscle	BP	1
GO:1990351	0.23109654124247267	0.8280551530322837	26	372	transporter complex	CC	1
GO:0110020	0.2314619798649336	0.8742737868020583	7	95	regulation of actomyosin structure organization	BP	1
GO:0010593	0.2315127355664272	0.9776904794778393	1	4	negative regulation of lamellipodium assembly	BP	1
GO:0051896	0.2315399663071717	0.8382961118704638	18	264	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	BP	1
GO:0048846	0.2315508068090396	0.9395703057650606	2	19	axon extension involved in axon guidance	BP	1
GO:1902284	0.2315508068090396	0.9395703057650606	2	19	neuron projection extension involved in neuron projection guidance	BP	1
GO:0042610	0.23175660189605182	0.977640720396937	1	4	CD8 receptor binding	MF	1
GO:1903077	0.2318315980909933	0.917435528587087	3	29	negative regulation of protein localization to plasma membrane	BP	1
GO:0060482	0.23194514041138783	0.977602208072858	1	4	lobar bronchus development	BP	1
GO:0035985	0.23202244997730231	0.9775864055190393	1	4	senescence-associated heterochromatin focus	CC	1
GO:0046633	0.2321771534515108	0.90160682781945	4	43	alpha-beta T cell proliferation	BP	1
GO:0060485	0.23237520283846996	0.8359092031508463	19	283	mesenchyme development	BP	1
GO:0072079	0.23249782697436186	0.9399847929404181	2	16	nephron tubule formation	BP	1
GO:0033007	0.23274632994267	0.977438137630181	1	4	negative regulation of mast cell activation involved in immune response	BP	1
GO:0007264	0.23276358644269773	0.8235885288663508	29	469	small GTPase-mediated signal transduction	BP	1
GO:0045778	0.2327940324231333	0.9009753903112723	4	46	positive regulation of ossification	BP	1
GO:1900193	0.2328487007040832	0.9760165636723144	1	5	regulation of oocyte maturation	BP	1
GO:0021521	0.23285163435542064	0.9760159255014585	1	5	ventral spinal cord interneuron specification	BP	1
GO:0060573	0.23285163435542064	0.9760159255014585	1	5	cell fate specification involved in pattern specification	BP	1
GO:2001023	0.23287981322170798	0.9760097951396802	1	5	regulation of response to drug	BP	1
GO:0072236	0.23300773885304532	0.9759819537240407	1	5	metanephric loop of Henle development	BP	1
GO:0045822	0.23308075823841334	0.9400887866902429	2	15	negative regulation of heart contraction	BP	1
GO:2000523	0.23365379387155658	0.9758410731154482	1	5	regulation of T cell costimulation	BP	1
GO:2000631	0.2340698424700166	0.9757501053667668	1	5	regulation of pre-miRNA processing	BP	1
GO:0010385	0.234154315600339	0.9757316123115829	1	5	double-stranded methylated DNA binding	MF	1
GO:0004040	0.23419967645779338	0.9771388059917658	1	4	amidase activity	MF	1
GO:0042662	0.2342975634091117	0.979510876819975	1	3	negative regulation of mesodermal cell fate specification	BP	1
GO:1905771	0.2342975634091117	0.979510876819975	1	3	negative regulation of mesodermal cell differentiation	BP	1
GO:1905065	0.23451983554896777	0.975651501284197	1	5	positive regulation of vascular associated smooth muscle cell differentiation	BP	1
GO:0035482	0.23463620144359304	0.9770484679775069	1	4	gastric motility	BP	1
GO:0002418	0.23472129187636476	0.9160693488257986	3	28	immune response to tumor cell	BP	1
GO:0055003	0.2348392807764414	0.9383990418459761	2	18	cardiac myofibril assembly	BP	1
GO:0032604	0.23525635836594977	0.9400529612833636	2	13	granulocyte macrophage colony-stimulating factor production	BP	1
GO:0032645	0.23525635836594977	0.9400529612833636	2	13	regulation of granulocyte macrophage colony-stimulating factor production	BP	1
GO:0099186	0.23526887604036245	0.9384900788894455	2	17	structural constituent of postsynapse	MF	1
GO:0005068	0.23533253675103943	0.9387755888554257	2	16	transmembrane receptor protein tyrosine kinase adaptor activity	MF	1
GO:2001302	0.2353658614790738	0.9768970208170207	1	4	lipoxin A4 metabolic process	BP	1
GO:0051155	0.23541265629966054	0.9153807333948728	3	30	positive regulation of striated muscle cell differentiation	BP	1
GO:0038135	0.23558382397839697	0.9754174689307684	1	5	ERBB2-ERBB4 signaling pathway	BP	1
GO:0043567	0.2358107103921313	0.9385705785190668	2	16	regulation of insulin-like growth factor receptor signaling pathway	BP	1
GO:0090314	0.23600005346715838	0.9381751016045617	2	17	positive regulation of protein targeting to membrane	BP	1
GO:0070232	0.23607758471420587	0.8994890335170735	4	41	regulation of T cell apoptotic process	BP	1
GO:0001847	0.2361306557339045	0.9767376823519303	1	4	opsonin receptor activity	MF	1
GO:0005003	0.23615125982956822	0.938109877341739	2	17	ephrin receptor activity	MF	1
GO:0043409	0.2362875942799893	0.8519328166638076	11	150	negative regulation of MAPK cascade	BP	1
GO:0046100	0.23629090337624856	0.9767042183557054	1	4	hypoxanthine metabolic process	BP	1
GO:0021536	0.23634023589948705	0.8874098955796539	5	58	diencephalon development	BP	1
GO:0048523	0.23689512278124536	0.7867272431941718	252	4261	negative regulation of cellular process	BP	1
GO:0141156	0.23695105209082007	0.8984927002170127	4	46	cAMP/PKA signal transduction	BP	1
GO:0071320	0.23771797564775357	0.8980324530589002	4	46	cellular response to cAMP	BP	1
GO:0007354	0.2377319350040914	0.974941167055497	1	5	zygotic determination of anterior/posterior axis, embryo	BP	1
GO:0051222	0.23779639554210613	0.8393236625144924	15	213	positive regulation of protein transport	BP	1
GO:0005507	0.23781951568492782	0.8868975176419187	5	52	copper ion binding	MF	1
GO:0030072	0.23784572306611237	0.8417383969722836	14	195	peptide hormone secretion	BP	1
GO:2001135	0.2378557935947343	0.9370915314205147	2	18	regulation of endocytic recycling	BP	1
GO:0034103	0.23809373641499443	0.8861578165471031	5	60	regulation of tissue remodeling	BP	1
GO:0048471	0.23847811223990806	0.8110017432830925	40	634	perinuclear region of cytoplasm	CC	1
GO:0097368	0.23848517665052232	0.9747729415788476	1	5	establishment of Sertoli cell barrier	BP	1
GO:0042412	0.23857591653953208	0.976224110878945	1	4	taurine biosynthetic process	BP	1
GO:0046305	0.23857591653953208	0.976224110878945	1	4	alkanesulfonate biosynthetic process	BP	1
GO:0010454	0.23877411554802158	0.9385657618063774	2	13	negative regulation of cell fate commitment	BP	1
GO:0046164	0.2387927058333179	0.9138968167156843	3	28	alcohol catabolic process	BP	1
