category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	padj
GO:0031251	1	0.9820759735647283	0	2	PAN complex	CC	1
GO:0031258	1	0.7558561733457253	0	23	lamellipodium membrane	CC	1
GO:0031267	1	0.04594666189908688	0	256	small GTPase binding	MF	1
GO:0031294	1	0.440151604370926	0	49	lymphocyte costimulation	BP	1
GO:0031295	1	0.4561901014689902	0	48	T cell costimulation	BP	1
GO:0031297	1	0.5350715112359088	0	48	replication fork processing	BP	1
GO:0031312	1	0.6344199349796951	0	25	extrinsic component of organelle membrane	CC	1
GO:0031320	1	0.9909993442289536	0	1	hexitol dehydrogenase activity	MF	1
GO:0031338	1	0.6973637293425455	0	28	regulation of vesicle fusion	BP	1
GO:0031393	1	0.9812998494455037	0	2	negative regulation of prostaglandin biosynthetic process	BP	1
GO:0031398	1	0.21051188835911153	0	95	positive regulation of protein ubiquitination	BP	1
GO:0031418	1	0.7884845506119356	0	16	L-ascorbic acid binding	MF	1
GO:0031420	1	0.8297952326864053	0	15	alkali metal ion binding	MF	1
GO:0031430	1	0.7270541984374764	0	24	M band	CC	1
GO:0031432	1	0.8057011129541142	0	12	titin binding	MF	1
GO:0031436	1	0.982079234924244	0	2	BRCA1-BARD1 complex	CC	1
GO:0031449	1	0.9909993442289536	0	1	regulation of slow-twitch skeletal muscle fiber contraction	BP	1
GO:0031463	1	0.5218064460926148	0	54	Cul3-RING ubiquitin ligase complex	CC	1
GO:0031468	1	0.6597209124526743	0	23	nuclear membrane reassembly	BP	1
GO:0031477	1	0.9909993442289536	0	1	myosin VII complex	CC	1
GO:0031491	1	0.4910464467442067	0	54	nucleosome binding	MF	1
GO:0031492	1	0.7216274632976702	0	25	nucleosomal DNA binding	MF	1
GO:0031503	1	0.3885892000977445	0	81	protein-containing complex localization	BP	1
GO:0031507	1	0.31439981864822264	0	102	heterochromatin formation	BP	1
GO:0031519	1	0.5929000852094879	0	44	PcG protein complex	CC	1
GO:0031545	1	0.9152824683652808	0	8	peptidyl-proline 4-dioxygenase activity	MF	1
GO:0031548	1	0.9727842440986282	0	3	regulation of brain-derived neurotrophic factor receptor signaling pathway	BP	1
GO:0031549	1	0.9909985164658414	0	1	negative regulation of brain-derived neurotrophic factor receptor signaling pathway	BP	1
GO:0031570	1	0.22940531225045732	0	108	DNA integrity checkpoint signaling	BP	1
GO:0031573	1	0.7863092991676577	0	16	mitotic intra-S DNA damage checkpoint signaling	BP	1
GO:0031577	1	0.5000692645083292	0	43	spindle checkpoint signaling	BP	1
GO:0031579	1	0.6463456510591016	0	27	membrane raft organization	BP	1
GO:0031580	1	0.8811159429852264	0	7	membrane raft distribution	BP	1
GO:0031593	1	0.5034854880946956	0	48	polyubiquitin modification-dependent protein binding	MF	1
GO:0031594	1	0.45069371023704297	0	68	neuromuscular junction	CC	1
GO:0031623	1	0.17683438760427347	0	122	receptor internalization	BP	1
GO:0031624	1	0.7463149552745443	0	26	ubiquitin conjugating enzyme binding	MF	1
GO:0031629	1	0.7455413434212976	0	24	synaptic vesicle fusion to presynaptic active zone membrane	BP	1
GO:0031639	1	0.6762227810191948	0	20	plasminogen activation	BP	1
GO:0031641	1	0.5634959091962926	0	41	regulation of myelination	BP	1
GO:0031646	1	0.7127388723587623	0	25	positive regulation of nervous system process	BP	1
GO:0031648	1	0.41473732607893676	0	54	protein destabilization	BP	1
GO:0031663	1	0.4036447313072823	0	58	lipopolysaccharide-mediated signaling pathway	BP	1
GO:0031664	1	0.5999606982481301	0	25	regulation of lipopolysaccharide-mediated signaling pathway	BP	1
GO:0031665	1	0.8237611326276874	0	11	negative regulation of lipopolysaccharide-mediated signaling pathway	BP	1
GO:0031670	1	0.465407624317906	0	50	cellular response to nutrient	BP	1
GO:0031672	1	0.6576839275490525	0	30	A band	CC	1
GO:0031681	1	0.8324205074936509	0	15	G-protein beta-subunit binding	MF	1
GO:0031700	1	0.9689328831209405	0	1	adrenomedullin receptor binding	MF	1
GO:0031708	1	0.9668320935072403	0	2	endothelin B receptor binding	MF	1
GO:0031711	1	0.9803160063902332	0	2	bradykinin receptor binding	MF	1
GO:0031748	1	0.8954656339602165	0	7	D1 dopamine receptor binding	MF	1
GO:0031903	1	0.36269785886091555	0	62	microbody membrane	CC	1
GO:0031904	1	0.6895371848511097	0	26	endosome lumen	CC	1
GO:0031907	1	0.42074738532103234	0	45	microbody lumen	CC	1
GO:0031929	1	0.11297790257974374	0	157	TOR signaling	BP	1
GO:0031941	1	0.6197972132641336	0	25	filamentous actin	CC	1
GO:0031956	1	0.9355433425620252	0	5	medium-chain fatty acid-CoA ligase activity	MF	1
GO:0031968	1	0.03017669100464315	0	213	organelle outer membrane	CC	1
GO:0031970	1	0.16626022560630027	0	78	organelle envelope lumen	CC	1
GO:0031985	1	0.33728881511738895	0	88	Golgi cisterna	CC	1
GO:0032006	1	0.16576455097931006	0	133	regulation of TOR signaling	BP	1
GO:0032007	1	0.38004180592026066	0	80	negative regulation of TOR signaling	BP	1
GO:0032008	1	0.3062207042210166	0	81	positive regulation of TOR signaling	BP	1
GO:0032014	1	0.9816952557688373	0	2	positive regulation of ARF protein signal transduction	BP	1
GO:0032027	1	0.9129489919717335	0	6	myosin light chain binding	MF	1
GO:0032038	1	0.9400561499010733	0	2	myosin II heavy chain binding	MF	1
GO:0032040	1	0.23443739202400612	0	67	small-subunit processome	CC	1
GO:0032088	1	0.5223826274737493	0	33	negative regulation of NF-kappaB transcription factor activity	BP	1
GO:0032094	1	0.495820362277814	0	35	response to food	BP	1
GO:0032107	1	0.5416044115745765	0	27	regulation of response to nutrient levels	BP	1
GO:0032116	1	0.9909993442286051	0	1	SMC loading complex	CC	1
GO:0032142	1	0.9731648682029679	0	3	single guanine insertion binding	MF	1
GO:0032147	1	0.6526370825653335	0	36	activation of protein kinase activity	BP	1
GO:0032153	1	0.5156581543195257	0	52	cell division site	CC	1
GO:0032154	1	0.5557862754827416	0	48	cleavage furrow	CC	1
GO:0032182	1	0.21367810644895002	0	111	ubiquitin-like protein binding	MF	1
GO:0032196	1	0.5893022543492192	0	33	transposition	BP	1
GO:0032197	1	0.6007343474561262	0	31	retrotransposition	BP	1
GO:0032200	1	0.09810643351076806	0	147	telomere organization	BP	1
GO:0032204	1	0.21574696541255337	0	99	regulation of telomere maintenance	BP	1
GO:0032205	1	0.671767752858718	0	32	negative regulation of telomere maintenance	BP	1
GO:0032206	1	0.33338165508792955	0	69	positive regulation of telomere maintenance	BP	1
GO:0032210	1	0.5601503554023896	0	41	regulation of telomere maintenance via telomerase	BP	1
GO:0032212	1	0.7021580077214288	0	23	positive regulation of telomere maintenance via telomerase	BP	1
GO:0032213	1	0.9777082737721627	0	2	regulation of telomere maintenance via semi-conservative replication	BP	1
GO:0032214	1	0.9777082737721627	0	2	negative regulation of telomere maintenance via semi-conservative replication	BP	1
GO:0032224	1	0.9485925335028915	0	5	positive regulation of synaptic transmission, cholinergic	BP	1
GO:0032228	1	0.7467485720758351	0	27	regulation of synaptic transmission, GABAergic	BP	1
GO:0032233	1	0.4776162895718731	0	58	positive regulation of actin filament bundle assembly	BP	1
GO:0032237	1	0.9730978826358102	0	3	activation of store-operated calcium channel activity	BP	1
GO:0032238	1	0.9557724204161923	0	4	adenosine transport	BP	1
GO:0032259	1	0.08435531637722198	0	149	methylation	BP	1
GO:0032264	1	0.8699761707140948	0	5	IMP salvage	BP	1
GO:0032266	1	0.571454901586274	0	42	phosphatidylinositol-3-phosphate binding	MF	1
GO:0032273	1	0.28811738713827906	0	78	positive regulation of protein polymerization	BP	1
GO:0032292	1	0.7195115239997804	0	27	peripheral nervous system axon ensheathment	BP	1
GO:0032330	1	0.5165411040504344	0	47	regulation of chondrocyte differentiation	BP	1
GO:0032351	1	0.8934454900271506	0	8	negative regulation of hormone metabolic process	BP	1
GO:0032366	1	0.7006567108878798	0	30	intracellular sterol transport	BP	1
GO:0032367	1	0.7253006531766911	0	27	intracellular cholesterol transport	BP	1
GO:0032369	1	0.6714641698237634	0	26	negative regulation of lipid transport	BP	1
GO:0032391	1	0.6204952221038939	0	35	photoreceptor connecting cilium	CC	1
GO:0032393	1	0.7605464811784449	0	15	MHC class I receptor activity	MF	1
GO:0032400	1	0.7145530846981761	0	24	melanosome localization	BP	1
GO:0032402	1	0.7418015713535357	0	21	melanosome transport	BP	1
GO:0032407	1	0.8878608319437719	0	7	MutSalpha complex binding	MF	1
GO:0032409	1	0.32319841319342685	0	72	regulation of transporter activity	BP	1
GO:0032410	1	0.7447697899934939	0	23	negative regulation of transporter activity	BP	1
GO:0032411	1	0.601931079796332	0	31	positive regulation of transporter activity	BP	1
GO:0032412	1	0.36171707847231543	0	63	regulation of monoatomic ion transmembrane transporter activity	BP	1
GO:0032414	1	0.6387179353239956	0	27	positive regulation of ion transmembrane transporter activity	BP	1
GO:0032420	1	0.5589831641705739	0	41	stereocilium	CC	1
GO:0032421	1	0.5092357513505436	0	48	stereocilium bundle	CC	1
GO:0032432	1	0.3584402029518496	0	83	actin filament bundle	CC	1
GO:0032435	1	0.5940978827195856	0	39	negative regulation of proteasomal ubiquitin-dependent protein catabolic process	BP	1
GO:0032448	1	0.9670867559590484	0	1	DNA hairpin binding	MF	1
GO:0032451	1	0.6741277013402043	0	33	demethylase activity	MF	1
GO:0032452	1	0.8003327274603318	0	24	histone demethylase activity	MF	1
GO:0032456	1	0.3730885925655935	0	75	endocytic recycling	BP	1
GO:0032465	1	0.34701867726164565	0	80	regulation of cytokinesis	BP	1
GO:0032467	1	0.5989838701921508	0	38	positive regulation of cytokinesis	BP	1
GO:0032476	1	0.9330141412618205	0	4	polyprenyl diphosphate synthase complex	CC	1
GO:0032479	1	0.17072877221931182	0	120	regulation of type I interferon production	BP	1
GO:0032480	1	0.5074156428381251	0	42	negative regulation of type I interferon production	BP	1
GO:0032481	1	0.30851058727047415	0	82	positive regulation of type I interferon production	BP	1
GO:0032482	1	0.7333538439558208	0	23	Rab protein signal transduction	BP	1
GO:0032486	1	0.8387282401950178	0	14	Rap protein signal transduction	BP	1
GO:0032490	1	0.7867941998194036	0	12	detection of molecule of bacterial origin	BP	1
GO:0032506	1	0.5031811412429146	0	48	cytokinetic process	BP	1
GO:0032507	1	0.42046884555554953	0	55	maintenance of protein location in cell	BP	1
GO:0032509	1	0.500658688314909	0	39	endosome transport via multivesicular body sorting pathway	BP	1
GO:0032511	1	0.6001303616800666	0	25	late endosome to vacuole transport via multivesicular body sorting pathway	BP	1
GO:0032527	1	0.5501930643843674	0	41	protein exit from endoplasmic reticulum	BP	1
GO:0032543	1	0.042016968291803736	0	121	mitochondrial translation	BP	1
GO:0032556	1	0.9251947427135928	0	2	pyrimidine deoxyribonucleotide binding	MF	1
GO:0032580	1	0.44710635741185384	0	68	Golgi cisterna membrane	CC	1
GO:0032585	1	0.6752398122170907	0	24	multivesicular body membrane	CC	1
GO:0032589	1	0.6040907193598107	0	47	neuron projection membrane	CC	1
GO:0032590	1	0.7287497762709925	0	30	dendrite membrane	CC	1
GO:0032602	1	0.20517877871885845	0	83	chemokine production	BP	1
GO:0032606	1	0.17072877221931182	0	120	type I interferon production	BP	1
GO:0032607	1	0.6429310837347285	0	30	interferon-alpha production	BP	1
GO:0032608	1	0.4927476185299503	0	57	interferon-beta production	BP	1
GO:0032611	1	0.23030349309605153	0	84	interleukin-1 beta production	BP	1
GO:0032612	1	0.17852169855105465	0	97	interleukin-1 production	BP	1
GO:0032615	1	0.3543641359851117	0	58	interleukin-12 production	BP	1
GO:0032616	1	0.7400089824926536	0	18	interleukin-13 production	BP	1
GO:0032620	1	0.546339510340417	0	32	interleukin-17 production	BP	1
GO:0032635	1	0.1048635348778538	0	133	interleukin-6 production	BP	1
GO:0032637	1	0.28569002496636525	0	71	interleukin-8 production	BP	1
GO:0032640	1	0.05421371887385824	0	154	tumor necrosis factor production	BP	1
GO:0032642	1	0.20517877871885845	0	83	regulation of chemokine production	BP	1
GO:0032647	1	0.6429310837347285	0	30	regulation of interferon-alpha production	BP	1
GO:0032648	1	0.4927476185299503	0	57	regulation of interferon-beta production	BP	1
GO:0032651	1	0.23030349309605153	0	84	regulation of interleukin-1 beta production	BP	1
GO:0032652	1	0.17852169855105465	0	97	regulation of interleukin-1 production	BP	1
GO:0032655	1	0.3543641359851117	0	58	regulation of interleukin-12 production	BP	1
GO:0032656	1	0.7400089824926536	0	18	regulation of interleukin-13 production	BP	1
GO:0032660	1	0.546339510340417	0	32	regulation of interleukin-17 production	BP	1
GO:0032675	1	0.1048635348778538	0	133	regulation of interleukin-6 production	BP	1
GO:0032677	1	0.28569002496636525	0	71	regulation of interleukin-8 production	BP	1
GO:0032680	1	0.05421371887385824	0	154	regulation of tumor necrosis factor production	BP	1
GO:0032691	1	0.6646868128808973	0	24	negative regulation of interleukin-1 beta production	BP	1
GO:0032692	1	0.5931979183923974	0	30	negative regulation of interleukin-1 production	BP	1
GO:0032715	1	0.5723500069892041	0	38	negative regulation of interleukin-6 production	BP	1
GO:0032720	1	0.36369196017097566	0	54	negative regulation of tumor necrosis factor production	BP	1
GO:0032722	1	0.30755820912677223	0	64	positive regulation of chemokine production	BP	1
GO:0032727	1	0.7203865139262186	0	24	positive regulation of interferon-alpha production	BP	1
GO:0032728	1	0.6451770292470115	0	38	positive regulation of interferon-beta production	BP	1
GO:0032729	1	0.2952894558725101	0	68	positive regulation of type II interferon production	BP	1
GO:0032731	1	0.37235509184814464	0	56	positive regulation of interleukin-1 beta production	BP	1
GO:0032732	1	0.3273736825953593	0	63	positive regulation of interleukin-1 production	BP	1
GO:0032735	1	0.4812165776787525	0	38	positive regulation of interleukin-12 production	BP	1
GO:0032743	1	0.6265949684224338	0	35	positive regulation of interleukin-2 production	BP	1
GO:0032755	1	0.20200914560080532	0	90	positive regulation of interleukin-6 production	BP	1
GO:0032757	1	0.3551850546622886	0	55	positive regulation of interleukin-8 production	BP	1
GO:0032760	1	0.15652574720041962	0	98	positive regulation of tumor necrosis factor production	BP	1
GO:0032767	1	0.9715925442828285	0	3	copper-dependent protein binding	MF	1
GO:0032784	1	0.23086610422514706	0	90	regulation of DNA-templated transcription elongation	BP	1
GO:0032786	1	0.337003090406745	0	61	positive regulation of DNA-templated transcription, elongation	BP	1
GO:0032790	1	0.6499475582746999	0	33	ribosome disassembly	BP	1
GO:0032796	1	0.9765647740896918	0	2	uropod organization	BP	1
GO:0032801	1	0.7071800412274432	0	29	receptor catabolic process	BP	1
GO:0032809	1	0.8245693662786376	0	18	neuronal cell body membrane	CC	1
GO:0032814	1	0.4382026707667921	0	36	regulation of natural killer cell activation	BP	1
GO:0032838	1	0.0813013139801972	0	178	plasma membrane bounded cell projection cytoplasm	CC	1
GO:0032839	1	0.7212585312802842	0	28	dendrite cytoplasm	CC	1
GO:0032848	1	0.9909993442289536	0	1	negative regulation of cellular pH reduction	BP	1
GO:0032849	1	0.9433021651601748	0	3	positive regulation of cellular pH reduction	BP	1
GO:0032872	1	0.6117105434476714	0	33	regulation of stress-activated MAPK cascade	BP	1
GO:0032874	1	0.7904424705982264	0	18	positive regulation of stress-activated MAPK cascade	BP	1
GO:0032881	1	0.6213760128545632	0	38	regulation of polysaccharide metabolic process	BP	1
GO:0032885	1	0.7213966762496087	0	32	regulation of polysaccharide biosynthetic process	BP	1
GO:0032887	1	0.9909993442289536	0	1	regulation of spindle elongation	BP	1
GO:0032888	1	0.9909993442289536	0	1	regulation of mitotic spindle elongation	BP	1
GO:0032922	1	0.5163180179061776	0	54	circadian regulation of gene expression	BP	1
GO:0032924	1	0.6104231815574426	0	40	activin receptor signaling pathway	BP	1
GO:0032929	1	0.9780668436337592	0	2	negative regulation of superoxide anion generation	BP	1
GO:0032968	1	0.3633244475823983	0	56	positive regulation of transcription elongation by RNA polymerase II	BP	1
GO:0032981	1	0.49565624898221444	0	26	mitochondrial respiratory chain complex I assembly	BP	1
GO:0032989	1	0.27820105385656413	0	102	cellular anatomical entity morphogenesis	BP	1
GO:0032991	1	8.165539150586264e-11	32	4562	protein-containing complex	CC	1
GO:0032993	1	0.1419778909154588	0	122	protein-DNA complex	CC	1
GO:0032994	1	0.46889257123222683	0	27	protein-lipid complex	CC	1
GO:0032996	1	0.9686461289167462	0	1	Bcl3-Bcl10 complex	CC	1
GO:0033002	1	0.08246592043276639	0	182	muscle cell proliferation	BP	1
GO:0033005	1	0.9545856636478415	0	4	positive regulation of mast cell activation	BP	1
GO:0033013	1	0.44662956935188586	0	52	tetrapyrrole metabolic process	BP	1
GO:0033014	1	0.6474407000722642	0	29	tetrapyrrole biosynthetic process	BP	1
GO:0033017	1	0.6244833349775382	0	35	sarcoplasmic reticulum membrane	CC	1
GO:0033028	1	0.5711025154057154	0	33	myeloid cell apoptotic process	BP	1
GO:0033032	1	0.6102526524897307	0	27	regulation of myeloid cell apoptotic process	BP	1
GO:0033034	1	0.85986319079568585	0	9	positive regulation of myeloid cell apoptotic process	BP	1
GO:0033038	1	0.8484444877483985	0	4	bitter taste receptor activity	MF	1
GO:0033044	1	0.04385364598786363	0	215	regulation of chromosome organization	BP	1
GO:0033045	1	0.23569438786489702	0	97	regulation of sister chromatid segregation	BP	1
GO:0033046	1	0.4912136761200462	0	44	negative regulation of sister chromatid segregation	BP	1
GO:0033047	1	0.45248637263673613	0	51	regulation of mitotic sister chromatid segregation	BP	1
GO:0033048	1	0.4912136761200462	0	44	negative regulation of mitotic sister chromatid segregation	BP	1
GO:0033058	1	0.9820793273455064	0	2	directional locomotion	BP	1
GO:0033080	1	0.7770534255281004	0	11	immature T cell proliferation in thymus	BP	1
GO:0033083	1	0.7578742763151555	0	11	regulation of immature T cell proliferation	BP	1
GO:0033108	1	0.2129852342203588	0	60	mitochondrial respiratory chain complex assembly	BP	1
GO:0033120	1	0.6328387318302657	0	34	positive regulation of RNA splicing	BP	1
GO:0033121	1	0.41822429813067225	0	49	regulation of purine nucleotide catabolic process	BP	1
GO:0033122	1	0.7401177892038375	0	17	negative regulation of purine nucleotide catabolic process	BP	1
GO:0033135	1	0.6684405385605166	0	26	regulation of peptidyl-serine phosphorylation	BP	1
GO:0033173	1	0.6092953586435679	0	41	calcineurin-NFAT signaling cascade	BP	1
GO:0033176	1	0.5586437155185052	0	24	proton-transporting V-type ATPase complex	CC	1
GO:0033198	1	0.636834545848125	0	29	response to ATP	BP	1
GO:0033218	1	0.027200442392811976	0	202	amide binding	MF	1
GO:0033229	1	0.9809637009272183	0	2	cysteine transmembrane transporter activity	MF	1
